Year;Node;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0
2200;20;0.0095947732018294186;0.034770021021222529;15.409551100141949;664690.95908894902;0.027024809481795271;-0.15549819250075814;134.54375239412087;148.56140454106207;310.75661050663763;0.009582365546450259;0.27355778915622764;15.098720342278144;226.95753380694541;0.02002857008240139;2.7502652058402077;0.14946718095799677;0.16852925417996506;0.35304533053063902;0.010158116442695517;1.0495698522215127;15.026612574646997;75.650094510551739;0.016236803423578462;0.28776522594302634;0.07583493270998086;0.085458195555417962;0.18017793434637369;0.0098329691320933627;2.4098841304564753;15.081056172204358;62.879591792384247;0.017651398107877542;-3.0757138834410114;0.062980486280714093;0.070745037441253433;0.14900849125530682;0.0096107859818825997;0.13296010326684529;15.203676851994219;75103847.841376454;0.040423447636223353;3.7223059434769112;5871.1903157510169;6725.0063115650928;13688.083760153784;0.0096102718173751694;0.52729116335594628;15.225921064625679;271.6475966589162;0.026808083112676202;0.67586387745226517;0.13090608533312845;0.14700439075201366;0.30563828733753962;0.012771045747396858;0.59922692196056981;14.455854713179164;67.077184491100653;0.012287673511581183;-8.4916227086054619;0.082823413661814629;0.097250683687756564;0.20328576474302654;0.049769754378133871;0.61858716885190557;13.361670430597725;44.859195060443859;0.0078229798979512818;37.291383983201776;0.067983434707435536;0.09729202912835698;0.18824280892707368
2200;21;0.0095965622043568191;0.034769568150574942;15.409473962553589;664725.31646578177;0.02709084776736052;-0.05325587240996299;134.50221868800119;148.62286210360344;310.77863373626025;0.011900600591372119;0.27418163633396347;14.904700983489914;224.74719058841384;0.020539661164696077;8.6633230499241876;0.14787383502391929;0.17136067605573363;0.35441946042599454;0.015315674531705485;1.0491119221486465;14.594978622538306;73.966764583321577;0.016908240902331131;6.0218219610494117;0.074295624507760172;0.088038574388917337;0.18135511665717813;0.013746377811008521;2.4002902823920165;14.747211506710196;61.746144036043653;0.01809371438220608;-4.1213441474715395;0.06171614951669354;0.072454369412578226;0.14949614791198307;0.0081498970322334066;0.13300945017684043;15.244147019374809;74854689.53947787;0.041159415717009706;-0.45833129276857676;5789.4085223219063;6725.8703768912164;13597.414943913567;0.0096105590900420913;0.52729307441560458;15.226116298844847;271.63894749402772;0.026885095707384205;0.53186864877101669;0.13086607741539735;0.14703024322371441;0.30562312039131934;0.019733701920298545;0.60313274973457331;14.045060340839793;63.349561518443082;0.012512517687954109;-33.507073377367114;0.074130777190148434;0.10085929757759284;0.19698267336885067;0.036674998577253565;0.61949277370486289;13.447938093829082;44.321073315462307;0.0080855648101229687;32.536286506700485;0.064305076202571657;0.097714784366645588;0.18441206701971971
2200;22;0.0095961891177378592;0.034725084913194412;15.519874429513086;668147.66234774899;0.026107152523446295;-0.0022737386883520116;131.40558963686186;150.92182185838092;310.00125939771112;0.011896683620172089;0.27264242316113635;15.26713505128571;230.20654173732063;0.017869372436122088;5.0633030418079983;0.15300446271514806;0.16621371062982002;0.35440848831210969;0.015101648977967242;1.0497519123872026;15.066221908617051;76.305278148348663;0.014302843643750842;4.1485236569846151;0.077205353131802379;0.085014152426067177;0.18123931898010581;0.013734793613556964;2.4152356218920374;15.16505027661958;63.503212394059972;0.015587873432597252;-2.2617062154752787;0.064090407995977636;0.070071924073110414;0.14951006460000432;0.0080370109000364245;0.13271537139697559;15.468691784983784;76359677.064825222;0.036166221841088128;-1.6845926501467545;6039.0899923165207;6547.4734673471312;13677.474687526073;0.0096037934285451709;0.52629485823305722;15.446236859936255;276.29842182371971;0.02436017713922457;0.18221494822885376;0.13523424896919742;0.14345488800728806;0.30652585609726379;0.025491699848579016;0.59908917039702247;14.600540347973221;67.239350743763453;0.0096715039883211052;-19.195879064715626;0.081517094304362228;0.097308867145721192;0.20158882243185344;0.028266720196606119;0.61355029064718081;14.334625445034135;48.275623670121618;0.0058208736482534534;27.481676275405853;0.070999498494594429;0.094649806471220899;0.18889449819573473
2200;23;0.009597027821963906;0.035045934907424851;14.943492273816197;644008.81959602132;0.032401661634590379;0.27680733835033777;128.5255995327777;154.25207293607571;310.40791378020623;0.0096052760653113287;0.27594222727988743;14.475579586774526;218.6874557474134;0.025094075880705766;5.478353036011363;0.14434737005949821;0.17550728661549184;0.35524345619789838;0.010296292137149396;1.0486656814869819;14.28423746324072;72.379613380606315;0.020646507695517499;7.9328351316632961;0.072937897385327091;0.089332941856596196;0.18132483947899825;0.0099164289287453147;2.3880864624415201;14.397578733799159;60.337404621137253;0.022046962836948132;0.030872386610525382;0.060504831100096176;0.073741225062051538;0.14960267938505384;0.0096076498905571257;0.13344730850924771;14.68052051299204;72671376.568211451;0.050785596695556899;7.346880430259084;5622.0591124775647;7002.1023705220023;13719.932018453968;0.009622643700156322;0.52919953256410868;14.73160738803168;262.95509692831763;0.032648868865827699;0.48304253803603814;0.12576453385674477;0.15228306209393833;0.30580188780093293;0.013077378403839638;0.60366933275928158;13.516249534434344;62.761129301054531;0.017252472591892831;-19.303281259807292;0.077779729816363788;0.10246028032185882;0.20344367294806295;0.045335053126047777;0.62715132537509;12.33680625949432;39.735269676515344;0.012485047101094677;20.522591965010051;0.056233807241756126;0.10208563207407195;0.1797625300191239
2200;24;0.0096008409349585631;0.034805486253856453;15.306855087264509;661973.48985631054;0.027204841476556631;0.14706205355619062;133.78716671385115;150.1991273659861;311.76433316274711;0.0096244724052148758;0.27370310003389098;15.032865697770619;226.4330869504972;0.020372302202089663;3.4815169379147193;0.14941430683504484;0.16934409781394655;0.35394333618205531;0.010296493741788296;1.0494773862193374;14.905462651872018;75.301235623250307;0.016599405470497246;5.4198941005056511;0.07570297439915738;0.086107509838576513;0.18079244841091419;0.00989045092100551;2.4078599712244166;14.981993930090491;62.63491426615559;0.017973273423213549;0.025600605516906683;0.062826618160884556;0.071163483695058274;0.14932117094243938;0.0096061990157957546;0.13297888674137748;15.158641619224801;75008072.586502165;0.040886687745956524;4.3030345710532103;5863.1438958053914;6755.7454530559644;13713.818280059128;0.0096158354083279995;0.5273723362993743;15.188619332016879;271.26656009524055;0.027035836304949355;0.26016482611836977;0.13072355722174339;0.14749438765665834;0.3059948074245753;0.012805087966761575;0.59975632033785797;14.353405719492292;66.548622988305269;0.012774692338078236;-15.995398314786513;0.081899511216193654;0.098046976008964198;0.20310540521942944;0.044716650565795088;0.61905145903131853;13.366200486308022;44.575015063951803;0.0080027330645814805;34.947687116878967;0.066532004923340965;0.097562346177128223;0.18684788224207702
2200;25;0.0095959726167842742;0.034806552281498225;15.306835637159512;661892.9744674298;0.027281115924474218;0.082731368900113011;133.80063932552423;150.1436823491357;311.7174293926368;0.011233371019722762;0.27416123408167864;14.882761337018779;224.80903846583109;0.020708891401878551;12.60104143261831;0.14832813494005495;0.17153954849897809;0.35518523324246448;0.013356331393947108;1.0491462441689505;14.582337823642373;74.083557304716351;0.01709884321287828;1.2458388760734351;0.074680750764416035;0.088004185229131893;0.1817902188909005;0.013028027750120626;2.3992945605523279;14.670262611540005;61.623041643229314;0.01838963420021375;-1.4408113053608673;0.061806827030678024;0.072676651213628457;0.14987337262660572;0.0084951370376477146;0.13302689293214059;15.190732259870352;74765917.530373484;0.041583392874149111;2.114056308515444;5787.9163300463588;6758.3740066810642;13632.563940451153;0.0097535356373249314;0.52739718000067803;15.181724409376253;271.15143683011661;0.027088708023566149;0.084105823408009428;0.13063240660363626;0.14759752985348984;0.30600486276608146;0.025841903694910018;0.60371623760451865;13.873078564297543;62.790720628223802;0.012816739761008894;-33.925331422729066;0.073926377005145566;0.10172569278604342;0.19774139905004709;0.03245613791823504;0.61991936801038738;13.427506331968708;44.058854605809323;0.0082869111930628653;33.349565127832292;0.063153668936808266;0.098095954189862222;0.18350995746440404
2200;26;0.0096368134582812248;0.034708985754157005;15.480194998316591;669366.86830768129;0.025341726457283609;0.051953799677662005;134.07263415630644;149.80596140698904;311.70435993387099;0.010836432565557712;0.2726650806465496;15.265778588066166;230.12643698413009;0.018008665443001896;6.8624133382051866;0.15272423420764297;0.16637716315362164;0.354295105761332;0.013355682634475521;1.049773856969034;15.066828549802697;76.3838680415531;0.014453254327220584;0.80766366927385036;0.077413711222883611;0.084939692534599973;0.18141516128157487;0.013019378269064746;2.4147702322975304;15.123549562366778;63.443675764042716;0.015704394518564653;-0.88253700459599571;0.064121987970919281;0.070213433764372765;0.14972008226985781;0.0087798170409216503;0.13271400431022767;15.435056706266655;76366276.322941139;0.036217242768750588;0.64751770896975813;6056.021415471525;6561.4038794026155;13711.912017037974;0.0097477281592435669;0.52634036774797655;15.424773803820285;276.08059045433822;0.02437016865395308;-0.018755919327517745;0.13506745559590691;0.14380105531886717;0.30673088714234786;0.026332134620344307;0.59964158675110535;14.534260675430856;66.694836692685485;0.0097688825136021066;-24.716189883368145;0.079943265575584246;0.098207768333690659;0.2007882622895055;0.016000371659032342;0.61338502399446149;14.465796737320728;48.410954401504618;0.0057724570711543532;20.19221160091238;0.069720046585952031;0.094796363671479478;0.18757483727973073
2200;27;0.0096039375741104622;0.034816512040531503;15.271303650764644;661130.3010723535;0.02751520730509285;-0.86634404754146743;133.65869859031173;150.68472626143324;312.17407426378799;0.012738322032477156;0.27492267268795384;14.551362097669669;222.11065620970922;0.022143094632710903;26.161171185082388;0.14796764992435546;0.17586741563428354;0.35979430124496209;0.023494493154654371;1.0482685319285241;14.040349385387838;71.00010760749521;0.018597248828420326;0.67456996520185442;0.070480766167375489;0.091691054154555265;0.18096576108728288;0.023336065698246089;2.3765718850975088;14.076734342871788;59.031763084388224;0.019936159524167905;-1.4259050709650722;0.058441048731185039;0.076010478834330736;0.14967960905434355;0.0086380448915086231;0.1330591358470847;15.312743943432368;74605122.494340971;0.041993337534217932;1.4394267365359426;5659.9165121562855;6749.4783576095197;13479.639791885827;0.011035177673284132;0.52785623848480845;14.997562713299567;269.01633761625465;0.028148188285274184;14.641783000306496;0.12958547043178081;0.14994613835767992;0.30747014535888978;0.028764080464133316;0.60551836404064674;13.716472051944036;61.17002362332012;0.013693536689403216;-26.825709033927758;0.070123408102056514;0.10277316937415143;0.19451682051309202;0.0072972712538087146;0.61955967990307292;13.727814759961815;44.331428986674055;0.00853812367640331;15.0845636026542;0.060868689157187482;0.097643341270073583;0.18028616228128314
2200;28;0.0096029400042660085;0.034671572229877157;15.465932838210186;672235.37040704687;0.024829093468029875;-0.3892877897825997;138.4685279145977;147.26289466015822;313.73624555613549;0.012732606846934764;0.27300868779631604;15.050829345810955;228.84676109051713;0.018460400819376919;17.112312907456051;0.15330595268604644;0.16905567459704685;0.35807868265420223;0.023463841833578587;1.049254759750496;14.662241262394607;74.475869341336235;0.014560764399949177;0.054954225911352239;0.074652696116275466;0.088109827668763657;0.18175761598813051;0.023337231277064822;2.4012298441707207;14.685879033944742;61.842391216994749;0.01570872156136182;-1.1691956426291839;0.061873044786006741;0.072919364404686368;0.1501642137803125;0.0088809448020775641;0.13273555302421139;15.488352250429049;76255807.831759617;0.036641789915663171;0.16313110446208867;5998.7909499069101;6552.3092848926053;13637.543706804236;0.011036768915125512;0.52655315218140852;15.323253852736389;275.06413190488797;0.024615306743432937;8.4491140946804322;0.13441132305277995;0.14533863566351182;0.30772590725790189;0.032626393168525843;0.60072730732941038;14.367804479186386;65.631452953624191;0.010128253147885648;-0.2375433314126596;0.07771327036740576;0.09958833744454039;0.19977490017534;0.0069855601650034224;0.61324245819662138;14.568177074310455;48.525825518911951;0.0060787784666903851;13.392095287122707;0.068692442708781346;0.094993535005812785;0.18660147018427131
2200;29;0.010068585262256641;0.034679240489308268;15.44787318279398;671639.61400258122;0.024943197329328971;-0.1090542817040685;138.22371832171018;147.61322749048293;313.84676411478239;0.035651928639952327;0.27514058640051797;14.445096016493675;221.34104909739344;0.019444245365420609;8.7928264088487751;0.14685333057947994;0.17900122075309591;0.36151235907688073;0.049777178711696596;1.0484647124828779;14.127011857958466;71.672253344894855;0.015433452389693823;9.2427886030533202;0.070919551895297722;0.091785435856949482;0.18154664788115579;0.041796294503934794;2.3854842619301277;14.281100545142543;60.033880130307992;0.016373953644503655;-3.9667241161110312;0.05929870207607426;0.07540932044482157;0.14996195583980315;0.022707042260197492;0.13285117468637864;15.109463062049583;75657035.923408017;0.038903458788737667;29.670435382359095;5982.5016601366369;6805.3772534913505;13895.797259352996;0.016136144794665852;0.52705266997725519;15.073923659847141;272.68994748129268;0.025168724413400248;1.1937618150748008;0.13333827953635335;0.14879171435404437;0.31038250093287545;0.031758912999901877;0.60167641996324739;14.335691124799224;64.739401655967512;0.010252624779153613;20.920328807593336;0.074478838936153063;0.10067526275555908;0.19724997779284625;0.0052370445701536436;0.61349952662294949;14.553835609144571;48.350679808318382;0.0064204669902959083;14.339421616756987;0.067638394969925131;0.095594033357967914;0.18605678158365282
2200;30;0.0055915226224689737;0.034621453096177;15.604376855716421;676151.67697056429;0.023781034223430777;-6.5964436285760542;139.44270600549044;145.19157904585737;312.52176580533092;0.021303338617738917;0.27305220893448551;15.102778271595282;228.71350900420717;0.01588887007446611;0.042892936181182506;0.14707317150637444;0.17391729982600998;0.35630240475064023;0.00018226489141499134;1.0497205691119824;15.375746289388122;76.248803569613983;0.011262967375801135;-1.2302615581752718;0.068394202436801471;0.090630369308025954;0.17753276176833191;0.00088718420760605589;2.4134453931642281;15.382026285042565;63.330445097986548;0.012485716669680947;-0.39898915845881788;0.057403840320665936;0.07510388821306796;0.14755159578245219;0.024922191446671706;0.132708634471846;15.260151354259325;76391599.614983335;0.036392126770785502;27.42674421829161;6019.5795279946778;6762.9398776014878;13891.761756867883;0.011143450848885716;0.52618345591960913;15.423622276086737;276.80935240743401;0.022715607918515249;-6.8858586700264013;0.13508220975614066;0.14462566022846729;0.30765617058740435;0.0046394558767242832;0.59704368097028326;15.282105019142923;69.386298176492176;0.0076128495549746007;3.0127283113039027;0.077046716700746934;0.098942247294242197;0.19843465018336637;0.00011020876383906799;0.60868800227958386;15.28592331678332;51.837915056615294;0.0049385587851939099;2.8187018497193961;0.07234306030662975;0.094384578080999926;0.19035686209666258
2300;31;0.0021169467412369631;0.031690471349533365;63.20733284320778;969602.25902638817;0.0075124963756678662;-1.5476124895435817;0.0;77.836583550795339;85.342593723055131;0.0021166464119625516;0.23203537589422851;61.452354014471005;464.89091238435202;0.0045891137097811962;-16.823118614537691;0.0;0.13640366289877348;0.15124892175532975;0.002113869863024725;1.0695456134499868;60.151444303457424;200.92598113330851;0.0033495054881830626;-2.9946891457143465;0.0;0.10796050324666881;0.12051373790960108;0.0021112072361742914;3.0115456552145172;60.16959529962913;174.66336733310047;0.0037936438394994432;4.8032932501527625;0.0;0.10091486867488743;0.11239310360838882;0.0021158867742316094;0.1291826870344209;61.049008147893446;97632499.204447925;0.016772136249345326;28.972282373443647;0.0;3600.6295493272073;3909.5152963479909;0.0021183473700604537;0.49224990720131295;61.433419431747168;510.88756543257932;0.0075674069081519057;12.955710229253015;0.0;0.11911007119132845;0.13087979044514975;0.0020021354411154111;0.53555023499067789;58.007387843409504;187.39188496132925;0.0022398961519086891;58.9573718461601;0.0;0.12058719133904328;0.13594700903626517;0.0020888191094176802;0.54014550119775107;56.742662435085421;153.92002188958162;0.0012130407741762408;-400.14317933315124;0.0;0.13000872829027149;0.14853322179510836
2300;32;0.0021172846143656921;0.031207340315287754;66.106875823834031;1030958.5357246569;0.0051248138071829548;-0.91696003692049999;0.0;79.372783400731862;87.121702247434015;0.0021149603996908888;0.22827490307394321;65.045874477785716;498.30017872706526;0.0031247782454786755;-10.300429775163877;0.0;0.13840647674612663;0.15361424433691626;0.0021170175462172937;1.0711260508733489;64.242190062680223;216.56681581262316;0.0022946139645658023;-1.8405662331957728;0.0;0.10886474870913029;0.12160180538665109;0.0021104083485482179;3.0619779702326109;64.253814149494886;188.21440512937531;0.0026143185680924199;3.0041399269109093;0.0;0.10157486095547748;0.11318784596172328;0.0021153556569634764;0.12812422091195427;64.798126572194533;105132439.68274084;0.010282854372630443;17.800680578353933;0.0;3655.7455849429111;3972.6179825742479;0.0021155946081762539;0.48843109383216782;65.03429934731588;547.86879272999352;0.0050420483736518121;7.9391500025678852;0.0;0.12073149965149745;0.13277299819046642;0.0018763642181278367;0.53042800356806397;62.902791680532893;204.2747258945119;0.0014620346178579747;36.354482952545908;0.0;0.1212384139256745;0.13674137096791128;0.0020844467551061987;0.53451498769744132;62.082891403738678;169.10216837290014;0.00078778382406336281;-261.85087208199104;0.0;0.13055518499557467;0.14921570268382686
2300;33;0.0021170699726565803;0.031207487897150322;66.106979318733963;1030939.1519923329;0.0051954633136681444;0.011098432710809902;0.0;79.370869256403125;87.119484221888726;0.0021139463720924023;0.22831122864601205;65.024368668298067;497.96574488498243;0.003181647203012939;-8.1466653298761571;0.0;0.13835180451625248;0.15354964611453792;0.0021129148774618402;1.0711310138084891;64.241826579826949;216.61610638967835;0.002289883635798998;-1.7893893264471217;0.0;0.10888785153109014;0.12162961389018352;0.0021132716826720017;3.0620185661342152;64.25339968012328;188.22520435199525;0.0026017380977453645;0.98193664717456386;0.0;0.1015795324032903;0.11319347253491371;0.0021155453335905301;0.12812670757868208;64.794009089964305;105114106.13698919;0.010326840194837766;18.821260934475958;0.0;3655.318398884393;3972.1286956465015;0.0021168185159730654;0.48841778803801189;65.038565678557347;548.00158489909234;0.0050969504730096274;7.3393074941265013;0.0;0.12075382429843272;0.13279907604656871;0.0020254899959927307;0.53022288511760096;62.881701686213191;204.95410208509117;0.0014358729609219845;37.198237223719843;0.0;0.12169449650599533;0.13729791563745852;0.0020855136673223135;0.53451387498058223;62.084303122938813;169.10537372130679;0.00076705309652691782;-244.43584755852967;0.0;0.13055468275818566;0.14921507530195263
2300;34;0.0021309095563270077;0.03098787597137086;67.902315082020237;1060467.8724990482;0.004315344775768371;0.086827098013486648;0.0;79.506712032788286;87.276900257163192;0.0021210852391559875;0.22645544842859283;67.297179421250007;515.59228347290468;0.0025915541330911993;-4.6048452304873422;0.0;0.13842061755317489;0.15363095274785551;0.0021176353430048503;1.0719380441338111;66.843576549411097;225.10885081826697;0.0018600779817951906;-0.99205112952063246;0.0;0.10876474955896157;0.12148144323373924;0.002114392243897454;3.0882246084368221;66.850605709190887;195.6271566513123;0.0021198334161207305;0.56837515511034553;0.0;0.10150239682031362;0.1131005682347115;0.0021138994495168038;0.12762346882213024;67.165418425085022;108903956.39078981;0.0080956925070027694;10.786167589864704;0.0;3653.2940875018148;3969.8101482546763;0.0021123434539469734;0.48657333973056172;67.305993332292189;566.98525933024393;0.0041317270942482446;4.1730112112006168;0.0;0.12072682725903286;0.13276754031596316;0.0019396944729844913;0.52754916320644418;66.036672095377796;214.5258380195518;0.0011280847195115475;21.774607481634689;0.0;0.12128134965620005;0.13679375669638491;0.0020844099261992694;0.53152642010345208;65.537726083344097;177.8903195318164;0.00059856088126295957;-155.50446806264588;0.0;0.1300926112390132;0.14863796687017491
2300;35;0.0021173552153261818;0.03120704101559826;66.107995495014393;1030997.9636530738;0.0052290417068620457;-1.8070178785976054;0.0;79.374785811431039;87.124022555347949;0.0021157364532209395;0.22829266713973254;65.029691270175007;498.13572788631188;0.0031847390473858273;-9.44026679698311;0.0;0.13839343632321463;0.15359883621183981;0.0021102106586946734;1.0711260841445405;64.228671086130007;216.56550241521771;0.0022784823023930256;-6.822644065120187;0.0;0.10888499483038161;0.12162617529979231;0.0021126257985018318;3.0616786128111326;64.211385190075276;188.12963783055312;0.0025925707692690506;-9.8179237789338458;0.0;0.10159023714405266;0.11320636604155059;0.0021177235695584527;0.12812295712754293;64.80323904889768;105141770.59433375;0.010325969598054929;16.962655156559947;0.0;3655.783562261392;3972.6614808792142;0.0021158310619146872;0.48841498840360204;65.039358852644213;548.02951599411335;0.005124165020314677;7.2106637171486909;0.0;0.12075872201347405;0.13280479720373842;0.0020147942998250891;0.53184523487458768;60.638743064221089;199.3213625605872;0.0015615199584790829;-30.808503240667306;0.0;0.12275574388999444;0.13859360681886806;0.0021425969080941572;0.5412615930274276;53.365515779936871;150.73265867422126;0.00094871523422785547;-213.69734806453167;0.0;0.135464120871675;0.15535888356329969
2300;36;0.0021195816779160672;0.030984772111362156;67.903651091943487;1060890.6014879446;0.0043356780290106298;-0.9671154711426766;0.0;79.542387032322765;87.318243325561298;0.0021145235945422497;0.22646037510526362;67.300732421917871;515.54597083545013;0.0025984963219145736;-5.3883174030559644;0.0;0.13839772557123614;0.15360390423238274;0.002113922630202528;1.0719388663188327;66.83599191773753;225.11641753080582;0.0018489407752317966;-3.9768044850887918;0.0;0.10877930539986572;0.12149896257535855;0.0021127323597993244;3.0880508499176402;66.825999773965108;195.57653799449264;0.0021094364790179322;-5.7277337607587242;0.0;0.10151039507182892;0.11311020131562136;0.0021167112808641369;0.12762076994193453;67.170633080907635;108924655.66218804;0.0080989826700003514;9.7364927633890375;0.0;3653.7270448205172;3970.3060305791828;0.0021154374330303368;0.48656104377894416;67.306201239640458;567.11222236871822;0.0041507631787827699;4.1186110720857982;0.0;0.12075471667526788;0.13280011845568368;0.0020108911264123458;0.52843247640923252;64.626066745620136;211.26180459988737;0.0011442778225569563;-19.986164956966945;0.0;0.12206372384121209;0.13774860239948561;0.0021412835726823602;0.53555615319938776;59.692438200712587;165.96822635556845;0.00057733827375485325;-151.41043839252859;0.0;0.13331236879848671;0.15266341222995189
2300;37;0.0020903777499497993;0.030989511791843012;67.902280048476086;1060245.2256796656;0.0043697057284816038;-1.4160439458038354;0.0;79.48699605310189;87.254052235626347;0.0021135591755201701;0.22645926965634761;67.303022522408185;515.5568362630886;0.0026159587217080863;-5.7906977920652025;0.0;0.13839564687487771;0.15360144811854104;0.0021143122343546842;1.0719324951945919;66.831504048496555;225.05010576855545;0.0018471043776523404;-3.4842974577898644;0.0;0.10875679671642592;0.12147187130630197;0.0021033002860170202;3.087877732756481;66.826021016249186;195.52889069308569;0.0021040624184852112;-7.8356158709212309;0.0;0.10149255208429075;0.11308871132773027;0.0021161914008808193;0.12762514458536911;67.160799781277291;108891100.71171084;0.0081232079281551173;11.323261221052405;0.0;3653.1042848489483;3969.5927611300385;0.002115831591442388;0.48656632402991906;67.303408543860343;567.0573377728731;0.0041759984993199424;3.8629309583313898;0.0;0.12074773268079621;0.13279196027894039;0.0019963900150214943;0.52843913612566451;64.629944839090896;211.23938746405267;0.0011357394824372358;-24.651626068133226;0.0;0.12204289810994078;0.13772317899983047;0.0021558013319449912;0.5355716478872381;59.687714734462425;165.92666780831104;0.00060900076887949485;-161.95818343329904;0.0;0.133289157189562;0.1526343582646458
2300;38;0.0047304713102823311;0.030894963851404316;68.766997550406032;1073286.2002732095;0.0040224158577132577;18.373016939702325;0.0;79.446592563890647;87.207231321506484;0.0017199750089749004;0.22541804670875609;68.709315986491774;525.79677248238374;0.0023240907287147882;-5.3810426679888224;0.0;0.13823325603396316;0.15340958044028005;0.0021079284711913696;1.072453135013443;68.459299696054771;230.68718406495577;0.0016214667113854083;-1.7181321322240706;0.0;0.10882357876780421;0.12155225090432646;0.0021100481497440269;3.1048342132133224;68.456135715222757;200.42531340667435;0.0018504042258847791;-3.8320204643852662;0.0;0.10153884475315665;0.11314446651820299;0.0021168816999067503;0.12730038415373127;68.615893322954278;111416520.7329251;0.0069549538606566265;5.29455772529559;0.0;3658.8578105849647;3976.1827318754072;0.002114855756344021;0.48539047486377546;68.682386194585632;579.52733790921627;0.0036628466594615938;1.7605165061638672;0.0;0.12093361777823171;0.13300910737565144;0.0019828696576023024;0.52622923851597714;67.300151226315222;219.38429966621388;0.00093005269482726398;-14.500885410616604;0.0;0.12171095329470699;0.13731800068826161;0.0021574797057542939;0.53184476241630463;64.202029411615769;176.7869510847342;0.00044018977980753914;-109.3107239563615;0.0;0.13200692065153419;0.15103014831045888
2300;39;0.0021173358101769344;0.031217001551251622;66.003818701477996;1029681.0052564096;0.0052923950438872438;-1.6435096243995417;0.0;79.402884689501604;87.156582680566274;0.0021180342267111095;0.22897855958517541;63.978574560896689;491.77093634104438;0.0033545999046110707;17.463903332586028;0.0;0.13894599911557215;0.15425181025223719;0.0020999449335237785;1.0709438100775872;63.5476506245274;214.67863515554188;0.0023870510525601557;-1.3014825625859316;0.0;0.10907425165227254;0.12185399743077989;0.0021040817118815188;3.0586773039998025;63.878405012933371;187.2917529461773;0.0026857524687401543;-22.636207991372004;0.0;0.10164408761291813;0.11327122867116542;0.002116058623828384;0.12816132468304464;64.564149568810365;104858566.5351464;0.010559764602054168;18.78821956121044;0.0;3659.6359839185211;3977.0740787725649;0.0021169729866475718;0.48863967508801287;64.685477986365967;545.75439920264148;0.0052882842675654089;3.6418953142970167;0.0;0.12092252047487274;0.13299614314741587;0.002115927281721758;0.53190900992058998;60.35109694149552;199.07551908982671;0.0016443421466248796;-121.80620498860151;0.0;0.12320044920600393;0.13913683542125538;0.0048999990327578315;0.55134040153752339;48.532314558164416;128.16996989077575;0.0012169656862684921;-55.70764405971218;0.0;0.1265168418615126;0.14417874352552335
2300;40;0.0021183743420709008;0.030990270457729389;67.846705817031847;1060137.1361449882;0.00437051073208586;-0.85195069838306381;0.0;79.554490290273563;87.332269794110474;0.002123560168859191;0.22682966345222583;66.688064886909217;511.95468527805855;0.0026364903827789644;10.373014328661156;0.0;0.13874398372380162;0.15401306475124824;0.0021012971811671661;1.0718346377286221;66.431962940688578;223.9938701928269;0.0018949645915115356;-0.79593980135399534;0.0;0.1088847000089445;0.1216258204257137;0.0021043765997965248;3.0863281869151766;66.629389408046706;195.08056428348996;0.0021616625014460305;-13.492456216940241;0.0;0.10154018881329242;0.11314608534093695;0.0021159784526667675;0.12764167812225163;67.032195529155317;108764023.68530132;0.0082090949781061448;10.872161806432246;0.0;3655.9898730500322;3972.8977847097435;0.0021189258659111841;0.4866884399547699;67.102420280392138;565.77155918743028;0.0042317572502162002;2.1328105186114499;0.0;0.12083880391368951;0.13289834516927285;0.0021099834416350412;0.52846221165250507;64.438645804251578;211.13350705249488;0.0011974038833700287;-79.437789893877664;0.0;0.12235202483217267;0.13810058883055895;0.0041143095776464524;0.54148637496010243;56.27953507431252;150.63978641406894;0.00058981575632683649;-49.200370287093165;0.0;0.12825660810739534;0.14634684376537654
