Year;Node;SDF;DeltaConsumption;Cost;CertainEquivalence;Consumption;Utility
2300;37;0.0021511986864442521;1.6578636145126779;0.001994069904061915;0.51660889007825717;67.148184806112056;292.36593574537585
2300;38;0.0019275375631707219;0.25682814385419306;0.0019413605527945166;0.51547903583755472;68.48434735910638;298.18415332165409
2300;39;0.0026663894936381394;2.6708610607542482;0.0019528215323126959;0.5184613349557593;64.591776541332791;283.043187332657
2300;40;0.0022249120169479438;0.82062986372193336;0.0018872761149572436;0.5166726929160349;66.849588261985573;292.01268457137252
2300;41;0.0021876407967590856;1.7413298715524661;0.0019847653430623718;0.51672569694680415;66.938787937770641;291.76240620563254
2300;42;0.0019465432408184936;0.27396113995621363;0.001928573488108409;0.51553523738433471;68.375082965858994;297.8863749298697
2300;43;0.0022903439759871876;2.060247764849521;0.001995365483667588;0.51757587282135786;65.353388236731575;287.40046626143516
2300;44;0.0019396411562283553;0.29141322051771112;0.0019228863012820969;0.51596395730220812;67.492295707378034;295.61858349248303
2300;45;0.0019384138667401746;1.8653115935762798;0.0023660321765735558;0.51619616207492924;67.512428800308101;294.46123761877078
2300;46;0.001742588835785685;0.42354289787880361;0.0020721049582431449;0.51512666143143671;68.86524819406894;300.01963451239141
2300;47;0.0028041106655760334;2.7642190302202607;0.0019476307180749791;0.51878111944768746;64.038215392044691;281.45169886396974
2300;48;0.0023031532888000833;0.84699857961254565;0.0018815099123468766;0.51685662152737066;66.509469239860678;291.0626687137227
2300;49;0.0022440240762170464;1.8364081784696396;0.0019743914970692467;0.51691011264999398;66.605160448143806;290.81179102310102
2300;50;0.0019748217341894079;0.29711711267168539;0.0019139144697233668;0.51562479418383678;68.199800842763466;297.41234991996623
2300;51;0.0025800866358951088;2.8402189532073407;0.0021710930768384568;0.51926857516103786;62.115564282008307;278.90318347325831
2300;52;0.0019890923483234201;0.78494650812501732;0.0020843128935292454;0.51687536901818631;65.535716625658424;290.84521685553989
2300;53;0.001978430194778307;2.0425512201470042;0.0022076358242848998;0.51694289410176608;65.651783295282556;290.52846070148644
2300;54;0.0016811672729959645;0.2216699722652038;0.0021201242180098122;0.51545783222046715;67.903918588614843;298.21731880447197
2300;55;0.0036626809926335528;1.1860701978918087;0.0048360273117014031;0.52777042466611135;56.658500041513093;241.35866335710597
2300;56;0.0020994641048007702;0.78388665813236003;0.0047480172644804464;0.5216229958519002;62.126458189386447;268.09548443274417
2300;57;0.0023394019954194527;0.57182432841713648;0.0092037727824549383;0.52258084096672308;61.383578032669689;263.73961665088598
2300;58;0.0015476366511827896;0.29994164414830493;0.0087575160688813831;0.51797466192851327;65.618202719329588;285.50652545065532
2300;59;0.0025196377148126821;0.19747458391421446;0.017490671209490719;0.52375774236608763;60.265358153897424;258.46761777947427
2300;60;0.0015619461894689423;0.089038918338246731;0.0019935063337858448;0.51853040238295123;65.757096971167044;282.86126414400542
2300;61;0.0017071686348260145;0.19553518877728493;0.0034402874818961373;0.51864324986381038;65.555570093645073;282.29870662470245
2300;62;0.0011903394765254516;-0.0095159865949767664;3.3685479511460209e-06;0.51464302974341924;69.579750431220859;302.58313836070039
