Year;Node;SDF;DeltaConsumption;Cost;CertainEquivalence;Consumption;Utility
2200;30;0.011597165714642987;0.030728658532552799;0.0010317621622814594;0.5754934520493129;15.342999403745141;109.00683123669968
2300;31;0.0045985088605230377;3.4051124866927296;0.0015927635025537123;0.52588244127703521;56.168346086914639;248.97295272104796
2300;32;0.0029663631864329625;-0.29105247601250994;0.0013960221721833687;0.5209840880575729;60.315912325989466;270.74803353657234
2300;33;0.0029569592104603474;2.9978470692483938;0.0016609827048148689;0.5216883473995102;61.537877446561502;267.72792380842913
2300;34;0.0022242855451618956;0.77710055020503432;0.0015021823808159696;0.51863920876151159;64.620363549361755;282.19977169458826
2300;35;0.0030790410408621572;2.897195899964089;0.0016996512570821175;0.52259283014537694;60.314596508529995;263.55183843211995
2300;36;0.0022293328070171598;0.74515209673791105;0.0015328199075090965;0.51918274911906526;63.828782652873393;279.52830128276725
2300;37;0.0022630301720929767;2.2461094543999138;0.0017514761919712877;0.51940464384402707;64.330543561190353;278.5501608535377
2300;38;0.0018038794464359674;0.62059786191070998;0.0015481357743109437;0.51693959148562851;66.813751609676444;290.69341469583418
2300;39;0.00322049087107714;2.9048878976468018;0.0016941337786184781;0.52286859481361669;59.839919695227778;262.27936239294195
2300;40;0.0023050671841484864;0.70190514485162225;0.0015277504104867056;0.5193569210897967;63.486657156238799;278.6665977236695
2300;41;0.0023303992812348127;2.2934309584599077;0.0017441478927904136;0.51958913693884201;64.024767171039088;277.6485834604693
2300;42;0.001841357300225614;0.6328595443079621;0.0015431955077861044;0.51704438226281779;66.619229924170625;290.15437386919086
2300;43;0.0024255484227339403;2.4861943536578224;0.0017831203858451375;0.52021862267052355;63.086718858937211;274.60857110188613
2300;44;0.0018604280406406563;0.77287161949755045;0.0015856769273044078;0.51739637491659451;66.043192672180737;288.36111723843322
2300;45;0.0018976820831741652;1.8472447072653608;0.0018550614760691731;0.51756645507173482;66.313830573025356;287.56845848831614
2300;46;0.0015961188255488052;0.42984930475427063;0.0015565038889465059;0.51567676018826303;68.241278835335279;297.15584227091892
2300;47;0.0034222183454237958;2.9113814453367581;0.0016730961351807822;0.52326640214809184;59.051796317803884;260.44151564173063
2300;48;0.0024094262017739275;0.58077881506761742;0.0015076240334449883;0.51961699191146238;62.889908018086345;277.37386849565326
2300;49;0.0024124773895757559;2.3910096418724436;0.0017293507020497807;0.51987484660511141;63.524805237633998;276.25502246935167
2300;50;0.0018806287706849573;0.65550584541824719;0.0015319501539701268;0.51720949942171646;66.291462392129986;289.3044010146894
2300;51;0.0025813840665493879;2.8158013778714519;0.0018157156334010047;0.52114640852090655;61.587226396875089;270.17667563788592
2300;52;0.0018963012162646986;0.98456249257878881;0.0016206730005051105;0.51793252920248889;65.065235369544595;285.63902895769422
2300;53;0.0019331317882128937;2.1953904027995463;0.001863037574987966;0.51811162498630969;65.366346645810026;284.8158080963625
2300;54;0.0015731937774084133;0.60707172048495295;0.0015736189026533867;0.51592740632235956;67.739586497258983;295.8331745046205
2300;55;0.0033759398799605759;1.0391839572555739;0.0024880944646116093;0.52742877487532591;57.197059127934253;242.79504431931755
2300;56;0.0019688950145862602;0.55246922532035114;0.0022736430804603525;0.52142629813106967;62.470689061128006;269.02375335176026
2300;57;0.0021650227194359175;0.74277132374334087;0.0045981041139054202;0.52222985682597534;62.048239414814631;265.37568279928354
2300;58;0.0014554152908655665;0.39574075200761172;0.0039777463110869009;0.51778556001269993;66.135161255041098;286.48440354583539
2300;59;0.0023572186827623539;0.19127635004210219;0.012683290991886172;0.52385241903303392;60.560982781808192;258.09644641160088
2300;60;0.0014628249961748296;0.085921331458393979;0.0019507736487845288;0.51853846461654707;65.760248128606435;282.82323169820512
2300;61;0.0016024549115245873;0.19720673210770201;0.0034359685005665467;0.51863410937532906;65.569620626162603;282.34394500606044
2300;62;0.0011184889842215044;-0.0095972991061898938;2.7276667873916075e-06;0.51464314711890413;69.579125064496438;302.58245611140075
